Gr Liv Area,Lot Area,Total Bsmt SF,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bedroom AbvGr,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Neighborhood,Central Air,Sale Condition,SalePrice
1486,9937,1486.0,5,7,1964,1999,3,1,0,7,0,2.0,480.0,Edwards,Y,Normal,167000
816,8877,816.0,4,6,1938,1958,2,1,0,3,1,1.0,288.0,Edwards,Y,Normal,100000
1922,7301,0.0,7,5,2003,2003,4,3,0,7,1,2.0,672.0,Edwards,Y,Normal,198500
1426,7950,690.0,6,6,1977,1977,3,1,1,6,0,2.0,440.0,Edwards,Y,Normal,159500
1149,10682,1014.0,4,6,1960,1971,3,1,0,7,0,1.0,544.0,Edwards,Y,Normal,127000
1125,7200,1041.0,6,6,1976,1976,3,1,0,6,1,1.0,352.0,Edwards,Y,Abnorml,125000
1698,13286,1698.0,9,5,2007,2008,3,2,0,8,1,3.0,768.0,Edwards,Y,Normal,320000
1072,3675,547.0,6,5,2005,2006,2,1,0,5,0,2.0,525.0,Edwards,Y,Normal,145500
698,9405,698.0,5,9,1947,2008,2,1,0,4,0,0.0,0.0,Edwards,Y,Normal,118000
876,6410,876.0,4,5,1959,1959,3,1,0,5,0,1.0,320.0,Edwards,Y,Normal,85000
1368,11767,1078.0,5,5,1950,1950,3,1,0,6,0,1.0,195.0,Edwards,Y,Normal,120000
1529,8405,0.0,4,3,1945,1950,4,2,0,9,0,1.0,240.0,Edwards,N,Normal,98000
864,4060,864.0,5,8,1922,1950,2,1,0,4,0,0.0,0.0,Edwards,Y,Normal,99900
944,10206,0.0,3,3,1952,1952,2,1,0,4,0,2.0,528.0,Edwards,N,Normal,82000
1678,10926,1678.0,5,5,1959,1959,6,2,0,10,0,0.0,0.0,Edwards,Y,Normal,119900
1560,11767,1150.0,5,5,1956,1956,2,1,0,7,1,1.0,313.0,Edwards,Y,Normal,103500
960,8926,672.0,4,3,1956,1956,3,1,0,5,0,1.0,288.0,Edwards,Y,Abnorml,112000
1196,12354,684.0,6,8,1920,2000,3,1,0,7,0,2.0,528.0,Edwards,Y,Normal,110000
1298,8212,720.0,5,6,1941,1950,3,1,0,6,2,1.0,256.0,Edwards,Y,Normal,122000
1604,10998,984.0,5,5,1941,1960,3,2,0,6,0,2.0,660.0,Edwards,Y,Normal,117000
1268,6300,832.0,5,4,1938,1950,3,1,1,7,2,1.0,250.0,SWISU,Y,Abnorml,160000
1520,4500,793.0,5,5,1932,2000,3,1,0,6,0,1.0,281.0,SWISU,Y,Abnorml,159434
438,8400,290.0,2,5,1920,1950,1,1,0,3,0,1.0,246.0,SWISU,N,Normal,60000
1489,9900,778.0,6,7,1940,1950,3,2,0,7,1,1.0,240.0,SWISU,Y,Normal,139500
3082,15863,824.0,7,3,1920,1970,5,2,1,12,2,2.0,672.0,SWISU,Y,Normal,197000
1242,5707,583.0,6,6,1935,1950,3,1,1,6,1,1.0,180.0,SWISU,Y,Normal,105000
1981,7804,1122.0,4,3,1928,1950,4,2,0,7,2,2.0,576.0,SWISU,Y,Normal,135000
1232,8574,816.0,6,8,1916,2000,3,1,0,6,1,2.0,440.0,Crawfor,Y,Normal,147500
1608,6171,976.0,6,6,1925,1990,3,2,1,7,1,1.0,216.0,SWISU,Y,Normal,137450
1135,7200,560.0,7,9,1936,2007,3,1,0,6,0,2.0,576.0,SWISU,Y,Normal,155000
1913,7558,896.0,6,6,1928,1950,3,1,1,9,1,2.0,342.0,Crawfor,Y,Normal,177000
1477,6292,861.0,7,7,1928,1950,3,2,0,6,1,1.0,216.0,SWISU,Y,Normal,145000
1228,7155,600.0,7,8,1918,1990,3,1,0,6,1,1.0,215.0,Crawfor,Y,Normal,137000
2080,10918,1276.0,7,9,1926,2004,3,1,1,9,2,1.0,282.0,Crawfor,Y,Normal,234000
1567,13680,840.0,5,6,1940,1950,2,1,1,6,2,2.0,440.0,Crawfor,Y,Normal,205000
1494,7500,771.0,6,7,1942,1950,3,1,0,7,2,1.0,213.0,Crawfor,Y,Normal,177500
1308,9600,728.0,5,7,1940,1950,2,1,1,7,2,1.0,256.0,Crawfor,Y,Normal,160000
1273,14680,1273.0,5,4,1960,1960,2,1,0,5,0,1.0,307.0,Crawfor,Y,Normal,155000
964,13360,876.0,5,7,1921,2006,2,1,0,5,0,2.0,432.0,Crawfor,Y,Normal,163500
1343,7681,731.0,5,6,1921,1950,3,1,1,7,1,1.0,186.0,Crawfor,Y,Normal,154900
2480,8145,920.0,7,6,1940,1950,5,2,1,13,2,2.0,400.0,Crawfor,Y,Normal,205000
1112,9100,1112.0,5,6,1954,1954,2,1,0,6,1,1.0,390.0,Crawfor,Y,Family,144800
1564,12000,704.0,7,7,1941,1950,3,1,1,7,1,1.0,234.0,Crawfor,Y,Normal,174500
1561,13339,1561.0,6,6,1960,1960,3,2,0,6,1,2.0,463.0,Crawfor,Y,Normal,193000
1523,15600,1067.0,5,7,1949,2005,3,2,0,7,1,1.0,295.0,Crawfor,N,Normal,158000
1152,14000,1092.0,6,8,1950,2004,3,1,0,6,1,1.0,300.0,Crawfor,Y,Family,158500
1906,17500,1310.0,6,5,1954,1954,3,1,1,6,2,2.0,576.0,Crawfor,Y,Normal,224000
1032,1733,516.0,6,6,1980,1980,2,1,0,5,1,2.0,452.0,Blueste,Y,Normal,115000
1229,1488,561.0,6,6,1980,1992,2,1,1,5,1,2.0,462.0,Blueste,Y,Normal,137000
1229,1612,561.0,6,6,1980,1980,2,1,1,5,1,2.0,462.0,Blueste,Y,Normal,121000
1229,1300,561.0,6,6,1980,1980,2,1,1,5,1,2.0,462.0,Blueste,Y,Normal,124000
1982,13607,572.0,6,6,1986,1986,3,2,1,6,1,2.0,501.0,Crawfor,Y,Normal,208000
2365,17597,1803.0,7,9,1971,2009,3,2,0,7,2,2.0,551.0,Crawfor,Y,Normal,315000
1680,21695,880.0,6,9,1988,2007,3,2,0,5,1,2.0,540.0,Crawfor,Y,Normal,222000
1344,10690,672.0,5,7,1920,1997,3,1,0,6,0,1.0,468.0,IDOTRR,Y,Normal,147000
2168,8660,760.0,5,6,1900,1993,5,2,0,11,0,2.0,576.0,IDOTRR,N,Normal,123000
1192,6402,596.0,5,5,1920,1950,3,1,0,6,0,1.0,189.0,IDOTRR,N,Normal,78000
1526,8470,1013.0,3,2,1915,1982,2,1,0,6,0,0.0,0.0,IDOTRR,N,Abnorml,85000
572,10200,572.0,4,6,1925,1950,2,1,0,4,0,1.0,200.0,IDOTRR,N,Normal,75000
1648,3843,1596.0,8,5,2007,2008,2,2,0,5,1,2.0,482.0,Crawfor,Y,Partial,230000
810,21780,0.0,2,4,1910,1950,1,1,0,4,0,1.0,280.0,IDOTRR,N,Normal,57625
2052,10125,1107.0,8,5,2000,2001,3,2,1,7,1,3.0,642.0,Mitchel,Y,Normal,251000
2149,12822,1434.0,7,5,2003,2003,1,1,1,6,1,2.0,670.0,Mitchel,Y,Abnorml,239686
1710,12118,1710.0,7,5,2004,2005,3,2,0,7,1,2.0,550.0,Mitchel,Y,Normal,240000
1961,12209,804.0,6,5,2001,2002,3,2,1,7,1,2.0,560.0,Mitchel,Y,Normal,215000
926,9750,902.0,6,6,1977,1977,2,1,0,5,1,1.0,351.0,Mitchel,Y,Normal,156450
1287,9360,957.0,6,7,1977,1977,2,1,1,5,2,2.0,541.0,Mitchel,Y,Normal,173000
1734,10125,0.0,5,5,1977,1977,4,2,0,8,0,2.0,539.0,Mitchel,Y,Normal,126000
1217,9947,1188.0,7,5,1990,1991,3,2,0,6,0,2.0,497.0,Mitchel,Y,Normal,173000
1595,11070,1582.0,5,5,1991,1991,2,2,0,5,0,2.0,672.0,Mitchel,Y,Abnorml,152000
1344,14375,819.0,6,6,1958,1958,3,1,0,7,1,2.0,525.0,Timber,Y,Abnorml,137500
2036,215245,2136.0,7,5,1965,1965,3,2,0,8,2,2.0,513.0,Timber,Y,Normal,375000
1620,12898,1620.0,9,5,2007,2008,2,2,0,6,1,3.0,912.0,Timber,Y,Normal,315500
1692,13159,846.0,7,5,2009,2009,3,2,1,6,0,2.0,650.0,Timber,Y,Partial,224500
2036,13438,2190.0,9,5,2008,2008,3,2,0,9,1,3.0,780.0,Timber,Y,Normal,410000
1641,14463,1641.0,9,5,2008,2008,3,2,0,7,0,3.0,885.0,Timber,Y,Normal,316500
1466,8925,1466.0,8,5,2007,2007,3,2,0,7,0,3.0,610.0,Timber,Y,Normal,201000
1412,11457,1392.0,6,5,1988,1988,3,2,0,6,1,2.0,576.0,Timber,Y,Normal,175000
2237,9839,712.0,6,8,1980,2006,3,2,1,7,1,2.0,440.0,Timber,Y,Normal,204000
1479,14419,1645.0,7,5,1987,1989,3,2,1,7,1,2.0,578.0,Timber,Y,Normal,213500
1296,6853,1267.0,8,5,2001,2002,2,2,0,6,0,2.0,471.0,Timber,Y,Normal,220000
2014,9157,912.0,7,5,2003,2003,3,2,1,9,0,2.0,486.0,Timber,Y,Abnorml,170000
1838,14601,1838.0,9,5,2006,2006,2,2,0,8,1,3.0,765.0,Timber,Y,Normal,315000
1978,12633,1978.0,9,5,2007,2007,2,2,0,7,1,3.0,920.0,Timber,Y,Normal,425000
1008,12518,1008.0,5,7,1968,1968,3,1,0,6,0,1.0,384.0,Mitchel,Y,Normal,139500
1771,21750,0.0,5,4,1960,2006,3,1,0,9,1,2.0,336.0,Mitchel,Y,Normal,115000
1204,4500,1204.0,6,5,1998,1998,2,2,0,5,0,2.0,412.0,Mitchel,Y,Normal,162000
1224,4500,1224.0,6,5,1999,1999,2,2,0,5,0,2.0,402.0,Mitchel,Y,Normal,165000
988,1596,462.0,4,5,1973,1973,2,1,0,5,0,1.0,297.0,MeadowV,Y,Normal,91000
874,9858,864.0,5,6,1968,1968,3,1,0,5,0,1.0,288.0,Mitchel,Y,Normal,130000
630,1526,630.0,4,8,1970,2002,1,1,0,3,0,1.0,286.0,MeadowV,Y,Normal,86000
1404,13383,1188.0,5,5,1969,2000,3,2,0,7,1,2.0,504.0,Mitchel,Y,Normal,160000
630,1477,630.0,4,4,1970,1970,1,1,0,3,0,1.0,286.0,MeadowV,Y,Normal,80000
1344,1533,546.0,4,6,1970,2008,3,1,1,6,1,0.0,0.0,MeadowV,Y,Normal,97000
1092,2217,546.0,4,4,1970,1970,3,1,1,6,0,1.0,286.0,MeadowV,Y,Normal,88000
796,7689,796.0,5,8,1972,1972,2,1,0,4,0,1.0,336.0,Mitchel,Y,Normal,131900
1091,7706,384.0,6,5,1993,1996,2,1,0,5,0,1.0,429.0,Mitchel,Y,Normal,131250
1110,9101,1097.0,5,6,1978,1978,1,1,0,4,1,2.0,602.0,Mitchel,Y,Normal,165500
833,8780,833.0,5,5,1985,1985,3,1,0,5,0,0.0,0.0,Mitchel,Y,Normal,112000
883,7669,828.0,5,6,1992,1993,2,1,0,5,1,2.0,698.0,Mitchel,Y,Normal,149000
1362,14115,796.0,5,5,1993,1995,1,1,1,5,0,2.0,480.0,Mitchel,Y,Normal,143000
1287,10429,624.0,5,5,1992,1992,3,1,1,6,0,2.0,440.0,Mitchel,Y,Normal,130000
1567,9819,1567.0,6,5,1977,1977,2,2,0,5,2,2.0,714.0,Mitchel,Y,Normal,196000
1632,10457,784.0,5,7,1969,1969,4,1,1,7,1,2.0,898.0,Mitchel,Y,Normal,173000
1414,11029,1184.0,6,8,1958,2002,3,1,0,6,1,2.0,601.0,NAmes,Y,Normal,176500
2117,12925,1205.0,6,7,1970,1970,4,2,1,7,2,2.0,550.0,NAmes,Y,Normal,237500
2112,11075,952.0,6,5,1969,1969,4,2,1,9,2,2.0,576.0,NAmes,Y,Normal,206900
1604,8702,926.0,6,5,1997,1998,3,2,1,7,1,2.0,470.0,Gilbert,Y,Normal,187500
1470,8139,680.0,6,5,1995,1996,3,2,1,7,1,2.0,420.0,Gilbert,Y,Normal,165000
1604,9535,926.0,6,5,1998,1998,3,2,1,7,0,2.0,472.0,Gilbert,Y,Normal,195500
1638,9042,943.0,6,5,1998,1998,3,2,1,7,2,2.0,472.0,Gilbert,Y,Normal,192000
1636,15038,916.0,6,5,1996,1996,3,2,1,7,1,2.0,386.0,Gilbert,Y,Normal,173000
1384,14137,1348.0,5,5,1996,1997,3,2,0,7,0,2.0,404.0,Gilbert,Y,Normal,177900
1446,21872,729.0,7,5,1996,1997,3,2,1,6,1,2.0,406.0,Gilbert,Y,Normal,175000
1593,4923,1593.0,8,5,2001,2002,0,1,1,5,1,2.0,682.0,StoneBr,Y,Normal,286000
1682,6264,1664.0,8,5,1997,1997,1,1,1,6,1,2.0,528.0,StoneBr,Y,Normal,247900
1337,5395,1337.0,8,5,1993,1993,2,2,0,5,1,2.0,462.0,StoneBr,Y,Normal,180000
1280,5070,1280.0,8,5,1992,1992,2,2,0,5,0,2.0,506.0,StoneBr,Y,Normal,180000
1604,10839,926.0,6,5,1997,1998,3,2,1,7,1,2.0,470.0,Gilbert,Y,Normal,181000
1633,11184,932.0,6,5,1998,1998,3,2,1,7,1,2.0,460.0,Gilbert,Y,Family,183000
1658,8000,773.0,6,5,1995,1996,3,2,1,8,1,2.0,431.0,Gilbert,Y,Normal,188000
1895,10832,712.0,7,5,1994,1996,3,2,1,7,1,2.0,409.0,Gilbert,Y,Normal,194500
1709,14067,836.0,6,5,1991,1991,3,2,1,7,0,2.0,416.0,Gilbert,Y,Normal,185000
1228,4671,1228.0,8,5,1988,1989,2,2,0,5,1,2.0,472.0,StoneBr,Y,Normal,189000
1337,5950,1337.0,8,5,1989,1989,2,2,0,5,1,2.0,462.0,StoneBr,Y,Normal,188500
2500,13543,1168.0,8,5,2005,2005,5,3,1,9,1,3.0,683.0,StoneBr,Y,Normal,355000
2504,11198,1122.0,9,5,2005,2007,4,2,1,11,1,3.0,656.0,StoneBr,Y,Normal,325000
1884,15401,1884.0,9,5,2004,2004,2,2,0,7,1,3.0,670.0,StoneBr,Y,Normal,387000
1474,31220,1632.0,6,2,1952,1952,3,1,0,7,2,2.0,495.0,Gilbert,Y,Normal,115000
1710,8118,1710.0,9,5,2007,2007,2,2,0,6,1,2.0,557.0,StoneBr,Y,Normal,334000
1488,47280,1488.0,6,5,1950,1950,3,2,1,6,1,2.0,738.0,Gilbert,Y,Family,133000
2093,20544,791.0,7,6,1986,1991,3,2,1,7,1,2.0,542.0,NWAmes,Y,Normal,215000
1688,12680,1675.0,7,6,1988,1988,2,2,0,6,1,2.0,528.0,NWAmes,Y,Normal,226500
1422,12090,1422.0,6,6,1981,1981,3,2,0,7,1,2.0,576.0,NWAmes,Y,Normal,175500
1260,10825,1260.0,7,7,1983,1983,3,2,0,6,0,2.0,598.0,NWAmes,Y,Normal,181900
2064,18559,2048.0,7,5,1978,1978,3,2,0,7,2,2.0,550.0,NWAmes,Y,Normal,235000
1782,14450,1782.0,7,5,1979,1979,3,2,0,6,1,2.0,551.0,NWAmes,Y,Normal,220000
2872,12227,1330.0,6,7,1977,1995,4,2,1,11,1,2.0,619.0,NWAmes,Y,Normal,272000
1211,13068,1211.0,6,5,1976,1976,3,2,0,6,1,2.0,461.0,NWAmes,Y,Normal,161000
1126,15611,1126.0,5,6,1977,1977,3,2,0,6,0,2.0,540.0,NWAmes,Y,Abnorml,175000
2044,10400,738.0,7,6,1980,1988,3,2,1,7,1,2.0,489.0,NWAmes,Y,Normal,185000
1308,9743,720.0,5,6,1969,1969,3,1,1,7,0,2.0,484.0,NWAmes,Y,Normal,146900
2840,12511,1420.0,7,7,1978,1978,4,2,1,8,2,4.0,1314.0,NWAmes,Y,Normal,292500
1523,11361,1193.0,6,5,1976,1976,3,2,0,7,1,2.0,478.0,NWAmes,Y,Abnorml,180000
1444,10400,1444.0,6,5,1976,1976,2,2,0,5,1,2.0,473.0,NWAmes,Y,Normal,159900
1964,10480,803.0,7,6,1976,1976,4,2,1,8,1,2.0,483.0,NWAmes,Y,Normal,205000
1178,10000,1176.0,5,6,1973,2000,3,1,1,5,1,2.0,439.0,NWAmes,Y,Normal,157000
2340,14311,1236.0,8,5,1996,1996,4,2,1,9,1,3.0,787.0,NWAmes,Y,Normal,306000
1792,9000,896.0,5,5,1974,1974,4,2,2,8,0,2.0,480.0,NAmes,Y,Normal,133000
1054,9750,1054.0,6,8,1969,1969,3,1,1,6,0,2.0,460.0,NAmes,Y,Normal,151000
936,10295,936.0,4,6,1969,1969,2,1,0,4,0,1.0,288.0,NAmes,Y,Normal,111900
864,7560,864.0,5,5,1971,1971,3,1,0,5,0,2.0,576.0,NAmes,Y,Normal,123000
864,12735,864.0,4,5,1972,1972,3,1,0,5,0,2.0,576.0,NAmes,Y,Normal,111250
1337,4060,1405.0,6,5,1998,1999,2,2,0,5,0,2.0,511.0,NAmes,Y,Abnorml,181000
987,1680,483.0,6,5,1973,1973,2,1,1,5,0,1.0,264.0,BrDale,Y,Normal,103400
987,1680,483.0,6,5,1973,1973,2,1,1,5,0,1.0,264.0,BrDale,Y,Normal,100000
987,1890,483.0,6,6,1972,1972,2,1,1,5,0,1.0,352.0,BrDale,Y,Normal,100500
987,1869,483.0,6,6,1970,1970,2,1,1,5,0,1.0,280.0,BrDale,Y,Normal,106000
987,1680,483.0,6,5,1971,1971,2,1,1,4,0,1.0,264.0,BrDale,Y,Abnorml,85400
987,1680,483.0,6,3,1971,1971,2,1,1,5,0,1.0,264.0,BrDale,Y,Normal,89500
1302,1680,630.0,5,5,1972,1972,3,2,1,6,0,1.0,264.0,BrDale,Y,Normal,111750
1069,4043,1069.0,6,6,1977,1977,2,2,0,4,0,2.0,440.0,NPkVill,Y,Abnorml,140000
1456,2308,855.0,6,6,1975,1975,4,2,1,7,0,2.0,460.0,NPkVill,Y,Normal,143000
1055,2529,1055.0,7,6,1977,1977,2,2,0,4,0,2.0,440.0,NPkVill,Y,Normal,148500
892,9477,864.0,5,5,1966,1966,3,1,0,5,0,1.0,264.0,NAmes,Y,Normal,110000
1932,12444,1932.0,8,5,2008,2008,2,2,0,7,1,3.0,774.0,NridgHt,Y,Partial,394617
2332,12474,1682.0,10,5,2007,2008,3,2,1,9,1,3.0,846.0,NridgHt,Y,Partial,426000
2084,14803,2078.0,10,5,2007,2008,2,2,0,7,1,3.0,1220.0,NridgHt,Y,Partial,385000
2713,14948,1452.0,9,5,2008,2008,3,2,1,11,1,3.0,858.0,NridgHt,Y,Partial,446261
1582,12704,1582.0,8,5,2007,2007,3,2,0,7,0,3.0,905.0,NridgHt,Y,Partial,317500
1710,13891,1710.0,8,5,2007,2008,2,2,0,6,1,3.0,866.0,NridgHt,Y,Partial,372402
2464,13693,2418.0,8,5,2007,2007,4,2,1,9,1,3.0,650.0,NridgHt,Y,Normal,417500
1950,14418,1950.0,9,5,2007,2007,2,2,0,7,1,3.0,706.0,NridgHt,Y,Normal,383000
2748,13418,1850.0,9,5,2006,2006,4,2,1,9,1,3.0,850.0,NridgHt,Y,Abnorml,390000
2790,12539,1620.0,10,5,2005,2006,4,2,1,10,1,4.0,1150.0,NridgHt,Y,Normal,460000
2331,12151,1414.0,9,5,2005,2005,3,2,1,9,1,3.0,1003.0,NridgHt,Y,Normal,379000
2088,8899,948.0,8,5,2007,2007,4,2,1,10,1,3.0,656.0,NridgHt,Y,Normal,250000
2332,10574,1148.0,8,5,2004,2004,4,2,1,9,1,3.0,756.0,NridgHt,Y,Normal,316000
2470,12720,2535.0,10,5,2003,2003,1,1,1,7,2,3.0,789.0,NridgHt,Y,Normal,615000
2668,13688,1572.0,9,5,2003,2004,3,2,1,10,2,3.0,726.0,NridgHt,Y,Normal,412500
2046,10625,998.0,7,5,2003,2004,3,2,1,8,1,3.0,871.0,NridgHt,Y,Normal,284000
1575,10845,1603.0,8,5,2003,2004,2,2,0,7,1,3.0,732.0,NridgHt,Y,Normal,284000
2649,16900,1479.0,8,5,2001,2002,4,2,1,10,1,3.0,746.0,NridgHt,Y,Normal,421250
2690,16451,1765.0,8,5,2003,2003,4,2,1,9,1,3.0,795.0,NridgHt,Y,Normal,370000
1866,10110,1858.0,9,5,2008,2008,2,2,0,7,1,3.0,870.0,NridgHt,Y,Partial,336860
1702,8769,1702.0,9,5,2008,2008,1,1,1,7,1,3.0,1052.0,NridgHt,Y,Partial,367294
1367,12304,1367.0,7,5,2005,2005,2,2,0,6,1,2.0,484.0,NridgHt,Y,Normal,192000
1518,12677,1518.0,8,5,2003,2004,1,1,1,6,1,2.0,588.0,NridgHt,Y,Normal,274000
1684,8849,1684.0,9,5,2005,2005,2,2,0,6,1,2.0,564.0,NridgHt,Y,Normal,266000
1800,8232,1800.0,9,5,2007,2008,2,2,0,6,1,3.0,944.0,NridgHt,Y,Partial,370967
1342,6240,1342.0,8,5,2006,2007,2,2,0,6,1,2.0,550.0,NridgHt,Y,Normal,234250
1342,6240,1342.0,8,5,2006,2007,2,2,0,6,1,2.0,550.0,NridgHt,Y,Normal,219500
1626,2448,764.0,7,5,2003,2004,2,2,1,6,0,2.0,474.0,NridgHt,Y,Normal,155000
1626,2448,764.0,7,5,2003,2004,2,2,1,6,0,2.0,474.0,NridgHt,Y,Normal,154000
1358,8198,1358.0,7,5,2004,2004,2,2,0,6,1,2.0,484.0,NridgHt,Y,Normal,207000
1455,3940,1415.0,7,5,2003,2003,2,2,0,6,1,3.0,644.0,Blmngtn,Y,Normal,195000
1576,3940,1393.0,7,5,2004,2004,2,2,0,7,1,3.0,668.0,Blmngtn,Y,Normal,219990
1504,3182,1346.0,7,5,2005,2006,2,2,0,7,1,2.0,437.0,Blmngtn,Y,Normal,191000
1266,3182,1266.0,7,5,2007,2007,2,2,0,6,1,2.0,388.0,Blmngtn,Y,Normal,159895
1246,3710,1146.0,7,5,2007,2008,2,2,0,5,1,2.0,428.0,Blmngtn,Y,Partial,187687
1515,9024,789.0,6,5,2004,2004,3,2,1,8,1,2.0,393.0,Gilbert,Y,Normal,179000
1593,7415,839.0,6,5,2004,2004,3,2,1,8,1,2.0,398.0,Gilbert,Y,Normal,193000
1166,9587,856.0,7,5,2005,2005,2,2,0,5,0,2.0,400.0,Gilbert,Y,Normal,190000
1456,8029,728.0,6,5,2005,2005,3,2,1,8,0,2.0,400.0,Gilbert,Y,Normal,176000
1720,8010,840.0,7,5,2002,2003,3,2,1,7,1,2.0,400.0,Gilbert,Y,Normal,188000
1986,8396,847.0,7,5,2003,2003,4,2,1,9,1,2.0,434.0,Gilbert,Y,Normal,213000
1358,7301,1350.0,7,6,2007,2008,2,2,0,6,1,2.0,484.0,NridgHt,Y,Partial,217300
1792,10261,936.0,6,5,2000,2000,3,2,1,8,1,2.0,451.0,Gilbert,Y,Normal,186500
1892,8220,982.0,7,5,2000,2001,3,2,1,8,1,2.0,431.0,Gilbert,Y,Normal,226750
1490,15384,788.0,7,5,2004,2005,3,2,1,8,1,2.0,388.0,Gilbert,Y,Normal,184000
1414,7750,707.0,7,5,2002,2002,3,2,1,6,1,2.0,403.0,Gilbert,Y,Normal,176000
2322,12460,1037.0,7,5,1999,2000,4,2,1,8,1,2.0,400.0,Gilbert,Y,Normal,225000
1651,8390,831.0,7,5,1999,1999,3,2,1,7,1,2.0,450.0,Gilbert,Y,Normal,185900
2199,9660,1173.0,8,5,1997,1997,3,2,1,9,1,2.0,516.0,NoRidge,Y,Normal,284500
2630,9200,1470.0,8,5,1998,1998,4,2,1,8,1,3.0,696.0,NoRidge,Y,Normal,315000
2198,14260,1145.0,8,5,2000,2000,4,2,1,9,1,3.0,836.0,NoRidge,Y,Normal,250000
2172,11000,1519.0,9,5,2000,2000,4,2,1,8,1,3.0,687.0,NoRidge,Y,Normal,291000
2006,11675,1982.0,8,5,1998,1998,2,2,0,5,1,3.0,938.0,NoRidge,Y,Normal,350000
2125,10990,1064.0,7,5,1996,1997,4,2,1,12,2,2.0,576.0,NoRidge,Y,Normal,279500
2501,11929,1242.0,8,7,1995,1995,4,2,1,9,1,3.0,751.0,NoRidge,Y,Normal,290000
2113,10437,2109.0,8,6,1995,1995,2,2,1,7,1,3.0,839.0,NoRidge,Y,Normal,350000
2418,10542,1311.0,7,5,1993,1994,3,2,1,9,1,3.0,983.0,NoRidge,Y,Normal,341000
2197,10010,1080.0,7,5,1993,1994,4,2,1,9,1,3.0,783.0,NoRidge,Y,Normal,287500
2127,10944,1223.0,7,5,1994,1994,3,2,1,5,2,2.0,525.0,NoRidge,Y,Normal,271000
1987,14303,1986.0,8,5,1994,1994,2,2,0,7,1,2.0,691.0,NoRidge,Y,Normal,301500
1580,11932,1580.0,8,5,2007,2008,3,2,0,7,0,3.0,830.0,Somerst,Y,Partial,235128
1933,14598,894.0,6,5,2007,2007,4,2,1,9,1,3.0,668.0,Somerst,Y,Normal,214000
1574,11957,1574.0,8,5,2006,2006,3,2,0,7,1,3.0,824.0,Somerst,Y,Normal,232000
1578,13253,1578.0,7,5,2006,2006,3,2,0,7,1,3.0,642.0,Somerst,Y,Normal,240000
1506,14587,1498.0,9,5,2008,2008,2,2,0,6,1,2.0,592.0,Somerst,Y,Partial,264132
1563,10206,1563.0,8,5,2007,2007,3,2,0,6,1,3.0,758.0,Somerst,Y,Normal,245000
1428,12274,1417.0,7,5,2008,2008,3,2,0,6,0,2.0,554.0,Somerst,Y,Partial,227680
1861,9801,1341.0,8,5,2007,2007,3,3,0,7,1,3.0,851.0,Somerst,Y,Normal,257000
1874,9428,955.0,8,5,2007,2008,3,2,1,8,1,3.0,880.0,Somerst,Y,Partial,297900
1460,10037,1460.0,8,5,2006,2007,3,2,0,6,1,2.0,480.0,Somerst,Y,Normal,247000
1372,8640,1363.0,8,5,2007,2008,3,2,0,6,0,2.0,588.0,Somerst,Y,Partial,212700
1372,8640,1372.0,7,5,2007,2008,3,2,0,6,0,2.0,529.0,Somerst,Y,Partial,250580
1428,11639,1428.0,7,5,2007,2008,3,2,0,6,0,2.0,480.0,Somerst,Y,Partial,182000
1768,9803,866.0,7,5,2005,2005,3,2,1,7,0,2.0,603.0,Somerst,Y,Normal,226700
1992,9375,1053.0,8,5,2003,2004,3,2,1,9,1,2.0,648.0,Somerst,Y,Normal,250000
1958,10625,1026.0,7,5,2005,2005,3,2,1,9,1,3.0,936.0,Somerst,Y,Normal,250000
2078,10800,1034.0,8,5,2007,2008,3,2,1,8,1,3.0,836.0,Somerst,Y,Partial,339750
1665,8125,813.0,7,6,2007,2007,3,2,1,7,0,2.0,562.0,Somerst,Y,Normal,205950
1660,10625,1660.0,8,5,2007,2007,3,2,0,7,1,3.0,660.0,Somerst,Y,Normal,256000
1218,7500,1218.0,7,5,2007,2008,2,2,0,6,0,2.0,462.0,Somerst,Y,Partial,230348
1728,8791,864.0,6,5,2003,2003,3,2,1,7,0,2.0,673.0,Somerst,Y,Normal,207500
1080,7500,1080.0,7,5,2004,2005,3,1,0,6,0,0.0,0.0,SawyerW,Y,Normal,141000
1696,10110,835.0,6,5,2003,2003,3,2,1,7,0,2.0,542.0,SawyerW,Y,Normal,188000
1663,12774,835.0,7,5,2003,2004,3,2,1,8,0,2.0,478.0,SawyerW,Y,Normal,192500
1175,13072,1175.0,6,5,2005,2006,3,1,0,6,0,0.0,0.0,SawyerW,Y,Normal,146000
1114,13695,1114.0,5,5,2004,2004,3,1,1,6,0,2.0,576.0,SawyerW,Y,Normal,159000
1114,13695,1114.0,6,5,2003,2004,3,1,0,6,0,2.0,576.0,SawyerW,Y,Normal,155000
1640,8366,798.0,6,5,2004,2004,3,2,1,6,0,2.0,520.0,SawyerW,Y,Normal,173000
1162,9260,1162.0,7,5,2007,2007,3,2,0,6,0,2.0,483.0,SawyerW,Y,Normal,170000
1609,8453,754.0,6,5,1995,1995,3,2,1,6,0,2.0,525.0,SawyerW,Y,Normal,182000
1680,8480,886.0,6,5,1993,1994,3,2,1,7,0,2.0,474.0,SawyerW,Y,Normal,163000
